adjective,noun,label,pan,pna,rep
inflexible,modules,1,0.6703551764971863,0.6100199109264143,0.7200486841925229
chemotherapeutic,damage,1,0.574839086219538,0.6934398663338757,0.7135873063625048
dangerous,peers,0,0.7930498905524208,0.5543789011044828,0.7621227516282769
wornout,boots,1,0.28411513293865187,0.6073717432031874,0.4710301402705518
drunken,wantonness,1,0.6664397971246685,0.41975716505281524,0.5928039846996949
industrious,filipinos,1,0.6781758681504838,0.46780259548824316,0.6318167806525589
unsubmissive,nature,0,0.19157749850157724,0.7546327290930946,0.5083304088637481
waterproof,barrels,1,0.6046910277946664,0.5372473041520577,0.6302981686135262
hanseatic,statutes,1,0.5817348106573285,0.7053311866280506,0.7257982104458222
concessive,propositions,1,0.4023725828998549,0.6359654426092851,0.5654883674104484
unenclosed,house,1,0.5123838006981006,0.8825057705983989,0.7975548690341028
ethiopic,signs,1,0.510124854127667,0.8299528645801819,0.7616544691840329
preceptive,sentence,1,0.38013987864375515,0.7025502208502161,0.5949079036883617
fatuous,breed,0,0.5242350899283211,0.6214893329541803,0.6340177076463687
photorealistic,renderings,1,0.19651751503240555,0.3525559535049248,0.2478880262984296
interdental,margin,1,0.4562882209114509,0.6590797970468874,0.6151607423366302
uncounted,stories,1,0.5190003230673966,0.7534641631222028,0.7171901323675007
incriminatory,information,1,0.26089261956965804,0.8017803516480263,0.58361841698889
uncounted,fires,1,0.5622075287781608,0.668820599992996,0.6893595959216586
cabalistic,conception,1,0.5147153591075865,0.739931463565741,0.7055746119965388
fluvioglacial,streams,0,0.34118663413097167,0.6891577371540268,0.5611886441544144
volscian,language,1,0.42097994138860245,0.7962317865450232,0.6824734003358542
stereographic,pole,0,0.4193334462064588,0.6082135656538404,0.5581528387315492
burnt,cook,1,0.6350050760629742,0.5616879148110525,0.6657296081588104
demountable,boxes,1,0.3404142472218853,0.5820089620963376,0.49044644429865675
segregated,distributions,0,0.6791306422849258,0.7192777873454401,0.7972974392541183
drunken,end,1,0.6664397971246685,0.7905677242616055,0.8359107020528064
subpial,incision,1,0.4550631457738237,0.6914706779283195,0.6356121637932903
inextensible,case,1,0.4628050352774638,0.8613920975474336,0.7519707537321162
stereographic,plat,1,0.47214960701442177,0.42090836157449846,0.46916835206159924
caustic,waters,1,0.6339897365153874,0.693357634966784,0.7514034030858763
spoken,affirmation,1,0.5979565406926758,0.5508228016008173,0.6348867668399334
baseless,thoughts,1,0.49912257210622046,0.7084215395766066,0.674933457429188
affinal,set,1,0.49517344071956365,0.7685196540094921,0.7118059669248121
galatian,frontier,0,0.4058294754085137,0.6311677353226471,0.5645561531863577
roadside,birds,1,0.47160503603459186,0.7478574505706486,0.6831704468951261
cute,traveller,1,0.554348883780082,0.5748009844676885,0.6226881568997509
parous,controls,0,0.4031830070119214,0.666169419020987,0.5858092220022699
gastrophrenic,ligaments,1,0.2146208438494189,0.527245450944413,0.3740063127815532
galatian,kingdom,1,0.3889272158846455,0.6408468558017634,0.56008054105151
reticuloendothelial,stimulation,0,0.4266402795489664,0.5591155399460116,0.5306417865494971
waterproof,belts,1,0.5872631553394105,0.5509447483169775,0.6281204923515183
transposable,segments,1,0.5006248369843225,0.7099847286876594,0.6769200929095337
testing,message,1,0.2570291488613428,0.7245274094556923,0.5304971884756094
noncollinear,state,1,0.4065331156047351,0.9015364294885357,0.7422627773653695
cathectic,elements,1,0.4330285174512184,0.8765690821117705,0.7428571067647306
reedy,valley,1,0.5375950649515481,0.693660922901506,0.6898875011560883
waterproof,backpack,1,0.5433003667846215,0.3328093014471972,0.4569626566066611
importunate,counsellor,0,0.5987403746253583,0.5845540752348924,0.6575031251968962
limitative,approach,1,0.2891784525134482,0.7976048175699788,0.5989903323714687
crunchy,effect,1,0.5196817589431049,0.9256609652156105,0.8305201706618711
funky,scene,1,0.41153676735420364,0.7166796478033937,0.6242725057302763
nonenzymic,protein,1,0.22018635023991437,0.6095458531097127,0.43152639511840407
interprovincial,system,1,0.38281171588404905,0.840845305310972,0.6872859870949597
unwieldy,effort,1,0.6602606131245758,0.8665627970758707,0.8817776534551783
stalagmitic,rock,1,0.2942744459223839,0.6838493365382315,0.527673828911951
salvific,purpose,1,0.3949029765561622,0.8588360880476544,0.7068220903453597
epitheliomatous,cells,0,0.331166243694521,0.8365667423542156,0.6514159532244866
graphic,dependencies,1,0.8257997683754326,0.6270350281390134,0.8307242053569098
syllogistic,analyses,1,0.6393393353790392,0.7603513134515534,0.7987500301181837
tantalizing,element,1,0.572935518474514,0.8193787667358389,0.7949352544790736
improvisatory,kind,0,0.46227988351027904,0.8819640035702329,0.7651216614113124
platy,particles,0,0.1888273019186925,0.6202221817625418,0.41844889473886704
nonenzymic,antioxidants,1,0.367740577981229,0.5386724495845974,0.4795297702729151
goitrous,tissue,1,0.31346915637880257,0.6328648873206513,0.5065369936670602
unpitiful,world,0,0.09512644713934111,0.788687130131455,0.46890594236497163
castroite,socialism,1,0.279136906262468,0.61928052875484,0.4756504375195933
tantalizing,echoes,1,0.5486583017930948,0.5766710146409175,0.6202708852944898
hypochondriac,anxiety,1,0.3468733363067907,0.7181631045354457,0.5838456184260129
whopping,bite,0,0.4486182664647768,0.554366373496571,0.5415991524917027
counter,integer,1,0.4339842997569046,0.5941206424094714,0.558293305147066
awful,repulse,1,0.7893186351231417,0.4740219151146169,0.7070511324139481
tabetic,variety,0,0.4319963800429067,0.791059726882582,0.6861356039795831
spoken,rhythms,1,0.5979565406926758,0.5947014061047995,0.6636539721907181
bulgy,look,0,0.3449272451052165,0.748650627145959,0.6025875652235312
choreiform,affections,0,0.3824664425836341,0.6469710793910929,0.5599592572565035
chemotherapeutic,remedy,1,0.574839086219538,0.64286331727604,0.6804288686881991
marital,objects,1,0.79994500818137,0.8167649055142224,0.9385598213333377
unmoral,conditions,1,0.36912932828791717,0.831792453165724,0.6725909841834955
demountable,homes,1,0.4335377968740402,0.7367894971895496,0.6515424172345875
graphic,computing,0,0.6954037956775729,0.4813619845803926,0.6517362697520419
crunchy,driveway,0,0.4069624013346806,0.4536970474700099,0.4489301167172264
worthy,revival,1,0.7264431741760023,0.586898788787323,0.7407994767393986
kashmirian,style,1,0.2744002422389239,0.7589593925552681,0.5641925958320851
barbarous,mice,1,0.7327093207231937,0.6743774428795919,0.8021630380283096
exstipulate,species,0,0.43783031056149463,0.8860683900423598,0.7521591889484447
safe,blasting,1,0.810132703781389,0.3685269594870206,0.6512134832478289
bilobate,structure,1,0.1423393238484149,0.7469206620343439,0.47175056260449727
uncertificated,securities,0,0.15052043006394794,0.3963948819251182,0.2471805156620222
deterrent,aspects,1,0.37762149867342115,0.833720498671166,0.6792919685038263
unmoral,romances,1,0.3702326282654336,0.5678455917714437,0.5002514279010535
uniform,predictions,1,0.8004094390501053,0.6213434107821411,0.8107370849594712
testate,amoebae,0,0.04221970273942658,0.2099632396874944,0.055616912692985056
stereographic,viewing,1,0.4588365036146287,0.4834400026032474,0.5016412095234279
casuistic,withdrawal,1,0.30029673991257017,0.503760967503522,0.41346193634267253
carlovingian,dynasties,1,0.42019853625237574,0.5107305488592413,0.49479595792182435
unforgotten,light,1,0.44065756504403564,0.8165747812037347,0.7084086503192532
anticompetitive,tool,1,0.48808340215681173,0.7091497038126515,0.6683432429669478
idiosyncratic,networks,1,0.5643748140198119,0.6640576920846138,0.6876245514929162
demented,sergeant,1,0.579308897370802,0.562504153335425,0.6306063887141901
spineless,idiom,0,0.4151458426146413,0.5463828702728385,0.5149350535622196
enjoyable,fellowship,1,0.6031976822125927,0.5566325143368159,0.6420512013716704
carlovingian,knight,1,0.45204076028127055,0.6222599654683315,0.5883019807933332
ruskinian,style,1,0.27937320651338793,0.7258263511142432,0.5456541175485585
deadlocked,factions,1,0.43200244814294353,0.6520892513544232,0.5950292029220698
transdisciplinary,fashion,1,0.3904351408820442,0.7028301484129349,0.6016827602686358
thirtieth,graduate,1,0.594812713982483,0.5523207828438466,0.6338560852230607
fascist,documentaries,1,0.7475466811062482,0.49302379156556836,0.6927652831805798
plentiful,traffic,1,0.6475794332199484,0.6394170897344843,0.7247400280984791
depreciable,part,0,0.4946249391828295,0.8504630691917446,0.7651776354008106
forseeable,problems,1,0.4159822632476044,0.8401818656047642,0.7080878026239176
monaural,audio,1,0.38013468467645495,0.40651902111529636,0.4008238775385749
noncollinear,centers,0,0.24611694316220917,0.615501934421115,0.4520327932970691
streptococcic,nature,0,0.33901180870176567,0.7983111591030766,0.6313582152992969
palatine,barns,1,0.3691789969455978,0.5301160558783058,0.47484104074175365
idiosyncratic,measure,1,0.5867301884193667,0.7590904313024427,0.764241441466239
drunken,effects,0,0.7732180116964744,0.9052382065556455,0.979452289060139
fluvioglacial,materials,0,0.2889295337646655,0.7603389893690408,0.574399157079695
transdisciplinary,plan,1,0.3852683534109929,0.7265229296963985,0.6139080282206423
antichurch,rhetoric,1,0.2595422028060795,0.6869235968434114,0.5074527247765381
waterproof,house,1,0.5521627881517561,0.7681401363886021,0.7480434296469024
intolerant,expressions,0,0.5361595540164087,0.6982402360523032,0.6919706829302378
definitive,clash,1,0.6923005883507579,0.5119891648236106,0.6698289571295737
expanding,field,1,0.26601302067475224,0.8024326952875206,0.5873243326281243
homekeeping,man,1,0.12778269848566015,0.9112103360158065,0.5701407562980727
baryonic,models,1,0.3176349673055635,0.7092849769699063,0.5593057638222769
subsequent,dwellers,0,0.8165566416615136,0.5088072767641041,0.7472953096350983
castalian,brink,0,0.3868501838544045,0.48050039855314314,0.45362619253835795
mellow,dog,0,0.6973597493903394,0.7688411759873758,0.8414624572939631
syllogistic,application,1,0.5573268573981723,0.7625086337285745,0.7476575571247404
optimised,layout,1,0.33617872535855736,0.557907949574656,0.47193389777881606
parelectric,substances,1,0.07240218921896453,0.6433318170601254,0.3590609529130258
suitable,navigation,1,0.8188718651547101,0.5748583199403431,0.7920812390303796
basaltic,granite,1,0.6082416238579864,0.5790381621167512,0.6599698260379663
jordanian,complaints,1,0.5538776156925322,0.6405349921603538,0.6654822400819043
holonomic,formalism,1,0.3538217509302097,0.5063827898606323,0.44944913301299383
streptococcic,affections,0,0.4530533518297861,0.7122652521289501,0.6479585425730996
requisite,location,1,0.6756486467450566,0.6882337199157866,0.7747153938703932
optimised,technique,1,0.30600521952551635,0.6960830501530758,0.5432047516226809
syllogistic,machine,0,0.5425116374242901,0.6837031309062359,0.686506819865215
parol,acceptance,1,0.39549484481179825,0.672388788254297,0.5849645056064
batholithic,complexes,1,0.3130600862673733,0.5951765918836777,0.48156631140576484
eerie,bird,0,0.6727726885079467,0.7493137220815231,0.8129187151597436
waterproof,armour,1,0.6692756333202775,0.6408642112910475,0.7395793275337007
calcic,matter,0,0.40682789150194437,0.8505232560809809,0.7090068091747279
optimum,height,1,0.4899101809945071,0.5407913184263614,0.55913553875407
jordanian,employers,1,0.5849102852076519,0.6346105912632578,0.6814661893422744
emotive,impression,1,0.6290418407681256,0.7900841415473027,0.8116503752050458
syllogistic,reduction,0,0.5213666859387538,0.6676793315466371,0.6624638459432242
stilted,decorum,1,0.6065417105378257,0.5989308430165116,0.6719233103139134
overkind,hostess,1,0.13689943813874025,0.45557718180026235,0.27726039571766137
unstirred,zone,0,0.45011747674985386,0.719497284322277,0.6508202928451647
wrinkly,smile,1,0.1928934447590385,0.6075923931767789,0.41277195821396834
marital,captivity,1,0.7240113817527273,0.49423012144549183,0.6784881641004106
affinal,conflict,1,0.484399314849288,0.7065383617279024,0.6642725613143814
octagonal,extension,0,0.6865534902191397,0.7654373041977685,0.8323123594946922
content,log,1,0.6942767347927528,0.545887722218261,0.6933183422012947
interdental,fibers,1,0.4595271219581856,0.648023494179153,0.6099857722753551
calorifacient,group,1,0.16112900693760143,0.8201299956936525,0.5317769710163391
quantal,information,1,0.5692884789333403,0.9233157434677602,0.860742322179071
muslim,core,1,0.7263490650166168,0.6294172022688865,0.7686146772096852
interprovincial,rivers,1,0.385078686488528,0.6435034323338166,0.5593582732112591
intolerant,interference,0,0.3960604648417993,0.5121199215024376,0.480252930686759
castalian,life,1,0.3697016693877971,0.8519153675301453,0.6861501765442737
responsible,depository,1,0.8397617151130492,0.5393642540767282,0.7821853163886004
reversional,heredity,0,0.029936425377942368,0.33869426002416286,0.13215000030303675
phantasmagorical,image,1,0.3588423135181375,0.8308661401294463,0.6653976317836326
mellow,lamps,1,0.5811187341175048,0.5598521413013896,0.6300264173159045
demountable,legs,1,0.40826320177229813,0.6953905421567028,0.6082193435606037
inflexible,applications,1,0.586207735680137,0.7172238832466121,0.7364588685020985
lexical,instances,1,0.6586987315934677,0.7292164976642813,0.7907322287173598
importunate,subordinate,1,0.6294388083723512,0.4850764503366967,0.6119387568194609
unbelted,drivers,1,0.1394402421930979,0.45233191195238115,0.27675946623834596
inextensible,wire,0,0.3925421183965877,0.6268829363362013,0.5532400388956776
paleobotanical,significance,1,0.28379269056739814,0.6973697727422667,0.5298272157321503
romany,camps,1,0.44346972173148935,0.6466565510698357,0.5988091661987167
doable,experiments,1,0.35869680100025353,0.7428841898955867,0.6076227172767843
misbegotten,youth,0,0.383664430889863,0.6866660940023772,0.5867506514760551
pyrogenic,infections,0,0.3182982776988174,0.5863599383104299,0.47913968070317553
agnostic,materialist,1,0.461018128188244,0.3853628997234683,0.4387377251881637
jordanian,issues,1,0.5250400610720216,0.7650838289608342,0.7286749093481311
undisguised,fervor,1,0.5470303519720888,0.537382856792399,0.5934709558357942
anticompetitive,threat,1,0.4793202513714282,0.6732199871249167,0.6391769693488759
responsible,affirmation,0,0.8338205720764308,0.6309114463938131,0.8384007772757004
marital,interference,1,0.7334741824537561,0.6437266371584863,0.7825577830691939
corpselike,figures,0,0.15387347789762182,0.6179058126166633,0.3945517830517806
kashmirian,soldiers,1,0.3217189260925292,0.7666430785576668,0.5995249200280007
illustrative,law,1,0.6314552293865074,0.787947614797407,0.8117947724543476
postcentral,cells,1,0.4486146771172954,0.7928319227311548,0.6979370002450005
pantheistical,philosophy,1,0.33566536186223866,0.8249966610785494,0.6467109739873557
brazilian,workman,1,0.7959569546437707,0.6451913710063008,0.8235214077123872
decollete,costumes,1,0.319973100209503,0.5513110604340927,0.4572335943220282
eurafrican,relations,0,0.29658230278905473,0.8948635862027575,0.6674942159968619
vestigial,movements,0,0.5447883301228073,0.7728668653829933,0.7464209677226812
bogged,car,1,0.19445866185419045,0.6055355941310202,0.4124256009836687
spoken,identification,1,0.5711798290168446,0.6351477736053842,0.6730277238213949
furfuraceous,discoloration,0,0.24944084796825836,0.41730164682753196,0.32421897587791393
zigzag,filaments,1,0.5428445374445675,0.5602447117225096,0.6057795091431522
mailed,copy,0,0.336565994980282,0.7097857197862565,0.5717542631377045
monistic,identity,0,0.42990215974921303,0.6327791419596379,0.5810246553920334
seismographic,tests,1,0.32066768910589355,0.7312399395343347,0.5756412723760245
humoursome,mistress,1,0.28360208624486544,0.6103783740367615,0.47267284654542796
loutish,brute,0,0.4711735699381993,0.6302792217750514,0.6058088715981025
chippy,sparrow,1,0.29528864228603413,0.4919344866200588,0.4025020564712162
funky,walls,1,0.5213076280300051,0.8014244094961135,0.7501105039834386
hypochondriac,fears,1,0.27340208760631474,0.6002831714391005,0.45952399850624276
cautious,ally,1,0.6683065118916816,0.597468240870859,0.7105080809951027
contrary,limits,1,0.727725929020699,0.7242623308906115,0.8316775007205576
taupe,gown,0,0.30943723933950007,0.7061373213770404,0.5519937030343326
pilose,skin,1,0.2431715027820453,0.7524987422458113,0.5399633664713237
incommunicative,art,1,0.27330108751986154,0.7560612777528934,0.561588854267352
sunken,frames,1,0.646992834631949,0.6232303449314589,0.7137522956196046
exorbitant,dignity,1,0.653597355932664,0.7120827766100734,0.7762331553715078
orderly,trial,1,0.477537448639507,0.48324612019648955,0.5134870005669183
cathectic,quantities,1,0.39524515038570524,0.8022364115352388,0.6699339063487173
awful,incarceration,1,0.8135958518045608,0.4710453264551262,0.720642651587705
mellow,zone,0,0.7033008924269578,0.7883686532215104,0.8580685426791586
cuboidal,y,0,0.592442815564286,0.5651996458514056,0.6407823033734487
vaccine,supplies,1,0.3855954072296649,0.6468882081616251,0.5619081825119668
papal,reference,1,0.7494787120790896,0.754655924255961,0.8655305919261191
noctilucent,visibility,0,0.28974230170940823,0.579790363093231,0.45655022198932965
manoeuvrable,vessels,1,0.2159751249618635,0.705029211460382,0.49142998652425396
optimised,allocation,1,0.43419378914497975,0.6804662582662535,0.6150363841069304
murine,neuron,1,0.5837047385084003,0.5380892218304714,0.6174140898133603
nighttime,lights,1,0.3078878046749897,0.6492676439308162,0.5137174399053774
wise,names,0,0.7324472327743392,0.6923446437624845,0.8137746990267352
anthropoid,genera,0,0.5611443783239646,0.6254417591361893,0.6602393794947422
unpaying,guests,1,0.18751279182849648,0.6398115908014401,0.43045029790033645
industrious,horseman,1,0.6256476285075735,0.49159749979474315,0.6137867888529762
content,matches,1,0.684813934091724,0.5074478900366862,0.6620584777094459
modernminded,people,1,0.11903099101599027,0.9403142005933633,0.5836184062548757
plumpish,man,1,0.09066427746483081,0.6896694120155197,0.40113222728466474
demented,psyche,1,0.5361016916600378,0.5281617076276512,0.5804286341312449
elusive,recipe,1,0.6609652726204037,0.5669125028161947,0.6857753859160219
barbarous,butchers,1,0.6485618799061443,0.39099994592037096,0.5625045196070925
galatian,king,1,0.3851481909106942,0.6862166058530326,0.587405910391974
taupe,silk,1,0.25346421049076506,0.6634220206346976,0.48815356959370343
content,designator,1,0.7054376743238281,0.3265235008686072,0.5566467637101651
lightheaded,way,0,0.27859021238409826,0.8681865478200416,0.6384854389238259
industrious,action,1,0.6183056440148536,0.7798137450530712,0.7980433784754718
responsible,news,1,0.7270423575046249,0.7245822573072098,0.8314496044918291
limitative,fashion,1,0.32895351684665664,0.7674917236648912,0.6047130998566056
inagglutinable,bacteria,1,0.15140372736540658,0.6275090147848686,0.3992665203763609
syllogistic,conception,1,0.54015910081954,0.7061473722506156,0.6997153011098487
mellow,aftertaste,1,0.6973597493903394,0.45542922918934226,0.6359867833328648
unfaithful,seed,1,0.4708685617956978,0.5502671152607399,0.5531569440274638
optimised,level,1,0.36960918361936873,0.8471184194297278,0.6829460423449593
stalagmitic,pillars,1,0.3284317569776061,0.6245089596771939,0.5106382754293808
ivied,fence,1,0.4448235812247243,0.5936889497876944,0.5649499144894891
metathoracic,epiphysis,0,0.33716250500036155,0.5007610709012028,0.43509773830750637
sociotechnical,problem,1,0.41068267506094713,0.7656157337894072,0.6558086258218536
expensive,baubles,1,0.5731118273273338,0.19426437678842357,0.3852175506100573
slavish,adherence,0,0.1827462754795955,0.2037832580951909,0.14153455949493812
illustrative,indication,1,0.7566749130781386,0.7695115842135423,0.8798773176368154
provisional,biography,0,0.7819140348476237,0.6874974237484278,0.8422669384964308
tyrannous,emperors,1,0.48339318931747915,0.5584379932787937,0.5665324843292171
bullnecked,frame,0,0.07094824301571173,0.5359812030718394,0.2877500710871802
constitutive,exception,0,0.6210570887280216,0.6635792203419296,0.7236005419029881
brocaded,cloaks,1,0.4758891583775272,0.483353212345207,0.5125019266107229
entomologic,specimens,1,0.18201895337644008,0.72285899219913,0.48137959759934523
sanskritic,mantras,1,0.4120247175953909,0.4239614670662776,0.43267625006348276
drunken,snakes,1,0.6776007366557438,0.5545214334779326,0.6883022097170052
necked,individuals,1,0.4400521282508178,0.7701669924790172,0.6775956705143488
modified,oscilloscope,1,0.709415513134712,0.3528729267872136,0.5764684137857343
heathy,shrubs,1,0.32516581203127626,0.4701739825714855,0.40736392957042183
postcentral,nucleus,0,0.5782362942495879,0.7513244952805428,0.7537119803194243
photosynthetic,elements,1,0.5969844753472556,0.7766024380488713,0.7822875695853875
concessive,subjunctive,1,0.44557978861061903,0.4486685421762567,0.47035738539336214
interosseous,paralysis,1,0.3752990648759324,0.42108160583127646,0.40727533041236874
roadside,clubs,1,0.47160503603459186,0.6690331474983717,0.6314925291776908
decasyllabic,verses,1,0.2410209304390479,0.4737860505032403,0.3558599738300384
woollen,cloths,1,0.18932641627904234,0.5333110438699129,0.36178872370516235
lateenrigged,vessels,1,0.026852776140925,0.7598624151758059,0.4062973636114512
monographical,study,1,0.13638373863972522,0.7885508645162452,0.4952307524307953
gametic,mutation,0,0.23109456340049536,0.37684272428820476,0.2859479066992757
demountable,containers,1,0.3443524927713174,0.5401955038864865,0.46555454943509994
drunken,communion,1,0.6912055337156074,0.6187494020570216,0.7391208364091816
holographic,transmission,1,0.5115501628947928,0.62588868766779,0.6287806957683055
jumpy,heart,1,0.37008111394507065,0.7516756057483678,0.6206750243693668
majestical,manner,1,0.3712329846179626,0.8279362959112602,0.6714096764644182
exiled,lot,0,0.46218373983086103,0.5921552567048028,0.575058902271305
castalian,font,1,0.3994744976889017,0.4952942370417728,0.4714076270752705
syllogistic,procedures,1,0.512617535113319,0.6985517274128699,0.6771025976618702
transdisciplinary,scholarship,1,0.39777712537476406,0.6026949165023405,0.5407337642836475
demoniac,chuckle,1,0.5214298503106686,0.5229265539351453,0.5676030706850222
expensive,build,1,0.8469748670910865,0.6177089134688596,0.8381668501887644
flectional,power,0,0.16321986774585784,0.81662845129457,0.5308199585809802
drunken,democrat,1,0.6415067635427844,0.5035555021293321,0.6317800527512428
mellow,south,1,0.5656485012366494,0.5751864613870565,0.6301752307109849
affinal,context,0,0.5111760265251192,0.744563202264093,0.7063452351394911
castroite,organizations,1,0.23050586190645286,0.7369220860066027,0.5216422508166069
bewildering,impulse,0,0.5232152749087793,0.5912251071436008,0.6135232947136069
necked,bodice,1,0.4185565581230271,0.44055663398410116,0.4477380687227897
strong,surfaces,1,0.7443186917653628,0.5103231955478211,0.7020402721397591
syllogistic,schema,1,0.5213666859387538,0.5127116521728382,0.5608656500645005
symmetric,dots,1,0.657705917562605,0.6003746454559974,0.7056267295541241
internecine,activities,1,0.5682195126267915,0.799861376262033,0.7791201513877406
eurafrican,type,1,0.2869733476918559,0.8760079102464604,0.6489803269940759
vestibulospinal,activity,0,0.39009097618722466,0.7784053164858866,0.651010171546112
salvific,means,1,0.3175010102117531,0.8027250783121171,0.6204801662166056
jordanian,colleagues,1,0.5332538754604282,0.5993912997896572,0.6253041347217069
prepotent,element,1,0.3914873530031082,0.7387271345035847,0.6258908027826341
formative,emotion,1,0.7710660053898606,0.7586514419436767,0.8819709172745803
imminent,productions,1,0.740086938376866,0.6859796966015874,0.8144929498746922
neronian,date,0,0.2183962946918947,0.5786105262885514,0.4100988714331982
stalagmitic,sheets,0,0.39363202006496456,0.7279682435533604,0.6202102574401219
improvisatory,section,1,0.33668126356713596,0.7440776280827623,0.5943101431408426
anomic,isolation,1,0.416363944405865,0.635953532829619,0.574438245673607
kinesic,pattern,1,0.4095606442898637,0.8023625241564855,0.6791817925485091
unengaged,ship,1,0.4201154606628692,0.7728636683749754,0.6665995868597606
warbled,ecstasies,0,0.2264118429960968,0.33841437290510373,0.2577559189200045
whopping,eggs,0,0.5525744732878176,0.7280390461230827,0.7220163694863552
galatian,history,1,0.4145926261938972,0.8210526443947265,0.6946568271620813
indomitable,manhood,1,0.6689239954585054,0.6363795805084489,0.7364140344698308
stenosing,process,1,0.22033668687649471,0.8687552215510349,0.6015626241762669
seismographic,crew,0,0.3296594627116214,0.587432328522319,0.48711651839293835
internecine,chaos,1,0.5414428009509603,0.5941619078809374,0.6271184926767733
dichromatic,lines,1,0.3267374742463512,0.7934814375461934,0.6203334121176305
unforgotten,glory,1,0.40443917108855126,0.6443928391139107,0.5723365352122081
octagonal,basins,1,0.5561575175212801,0.5293265685791954,0.5940326645380981
burnable,folder,1,0.4023284941818907,0.6114950128015575,0.5494171079727668
noncollinear,translations,0,0.34804624524900535,0.624595184090148,0.5232525846075191
papal,director,0,0.8140633176047005,0.7383722074194369,0.8962038299567908
brutal,mercenary,1,0.7039497461568144,0.3643779388050974,0.5805118556722717
loutish,figure,1,0.4279663642274351,0.8242384229751967,0.7053077175534995
stern,democrats,1,0.8151826839140689,0.6808502180782997,0.8592085512021029
prepotent,want,0,0.44979912543075656,0.6507589203875086,0.6055509889883578
succulent,sandwich,1,0.582316813258847,0.4569005730493785,0.5632974948246472
necked,zones,1,0.5103948081898064,0.744668012931547,0.705913790700217
immunopathological,situations,1,0.4161474767472571,0.8042265580470808,0.6846209561827445
salacious,evidence,1,0.43908455252390005,0.8316774916881051,0.7173030328449379
dissymmetric,structures,1,0.32383176701158084,0.8033468725542369,0.6249409591685742
paranoiac,symptom,1,0.46808996753757415,0.7399013748844362,0.6757039209933415
epitheliomatous,form,1,0.28957821528973127,0.818987832432848,0.613265168099615
chemotherapeutic,experiment,1,0.6977354641727975,0.77980231856885,0.8488892241496113
unpliable,material,1,0.14346715500627003,0.6816559311741321,0.4296844927444381
requisite,omissions,1,0.6507156131631726,0.47614832145207836,0.61970743994899
nonferromagnetic,accelerators,0,0.34124383328945423,0.5076985591950727,0.44225900559660486
aestival,aspect,1,0.14423558631092692,0.7250742278687059,0.45864188879244966
inflexible,elite,1,0.7166037083779966,0.7258904040091766,0.8256241030383072
wornout,dress,1,0.3308186655360679,0.7402613843305157,0.5880547697239514
vanward,scouts,1,0.15216793717149382,0.41664462092454124,0.26151120869316147
enjoyable,coupling,0,0.7253798405220457,0.6786629262817594,0.8002800876946515
nonlegal,setting,1,0.39783216261811155,0.7101441876559018,0.6112137034410938
avian,activities,1,0.5741219208301889,0.7584146292352951,0.7557261910949218
attempted,landings,1,0.5014420314288341,0.46954149717414595,0.5198065531947356
exorbitant,lumps,1,0.6103901502218998,0.5213081138397057,0.6234970409093246
strong,allergen,1,0.7793620066517009,0.2715268573260106,0.5679190322486916
thirtieth,segment,1,0.5612144633689177,0.6474472827985674,0.6747112680522723
necked,part,1,0.40361659361800056,0.8669688387104016,0.7177327115904939
unenclosed,farms,1,0.3856620004323804,0.6216756458895673,0.5454212362593217
slavish,reproduction,1,0.3635094700257402,0.42807536840187865,0.40431245385177234
segregated,slum,1,0.5472142327126513,0.39281435596348796,0.4988082802987291
unforgotten,notes,1,0.4088153410151408,0.7070078445868353,0.6161892468735523
funky,wallpaper,1,0.5213076280300051,0.5228798237986585,0.5674941836448848
volscian,legions,1,0.44932583853084535,0.5466854072876884,0.5370164510981316
brachycranial,skulls,1,0.014957282138534127,0.5057204614881564,0.23206377734551464
monolingual,parent,1,0.4745656533097339,0.599302091206176,0.5876717007078898
castroite,regime,1,0.23406882142522142,0.6739171148723633,0.4826167413493157
popular,rallies,1,0.6973818155655782,0.28967024323271745,0.5273278378159092
romany,variety,0,0.4159281560252684,0.7763795695708334,0.666223805949458
ambrosian,melody,1,0.3903486064870653,0.5605902782912306,0.5083736280141239
baseless,suggestions,1,0.5231627739720145,0.6823166908650449,0.6732101386201973
appealing,emphasis,1,0.6034678324378694,0.8027677544128333,0.8035926232300611
photosynthetic,carbohydrates,1,0.5979980720118249,0.5211753801995653,0.6154762419338413
pleiotropic,gene,0,0.2156162591881145,0.3846268865524387,0.28114160162765994
octagonal,pools,1,0.5970977526275654,0.6025784549381867,0.6682684141186083
famous,withdrawal,1,0.779376918002034,0.5630538805240987,0.759056301355452
enjoyable,diving,1,0.6126604829136215,0.40349504389608787,0.5477112737237068
paleobotanical,standpoint,0,0.3358495871599246,0.6246512096367128,0.515480651624968
cuboidal,spaces,1,0.5856358972015946,0.7194119392322881,0.7375272695373853
inexhaustible,things,1,0.6681226217298146,0.8758940084372081,0.8929287711452858
unbelted,rates,0,0.3059371067920265,0.7994110474652478,0.6109039025253223
imminent,thaw,1,0.6559394975598166,0.39330070839788894,0.5687362906460542
stalagmitic,cones,1,0.3608381008874212,0.5928680736245261,0.510641734405432
evocative,mechanism,1,0.5467999859092326,0.7187674827185201,0.7122408508038419
nonferromagnetic,media,0,0.29069464308597015,0.7266160911086192,0.5534201990935776
